facility_id,lat,lon,geo_source
FA0002323,34.088732313755,-118.268986296639,census
FA0354803,33.958829433128,-118.392659294476,census
FA0028934,34.164016436086,-118.396430533001,census
FA0398822,34.046655382932,-118.262476002503,census
FA0280766,33.983863418078,-118.395041616371,census
FA0398820,34.091162236547,-118.279017004016,census
FA0004509,34.18757923209,-118.466110793981,census
FA0353953,34.047022561676,-118.256065832553,census
FA0398823,33.979327446554,-118.222250645194,census
FA0398817,33.887305916019,-118.379669022585,census
FA0023249,34.60183976358,-118.15028892619,census
FA0023248,34.193691853297,-118.603603495922,census
FA0025425,34.186608844667,-118.439315552697,census
FA0015621,34.37851039585,-118.563987888167,census
FA0023246,34.070065120811,-117.927839612989,census
FA0292746,34.101592439906,-118.343254098157,census
FA0327446,34.062597838417,-118.089258579236,census
FA0271822,34.23422761087,-118.467435355693,census
FA0005102,34.090655199062,-118.145949592493,census
FA0329611,33.898650914081,-118.006100404802,census
FA0273961,34.168843924478,-118.613876805962,census
FA0166103,33.874839381993,-118.133773811252,census
FA0256150,34.069023361136,-118.225986516143,census
FA0225883,34.071989642121,-118.282415512735,census
FA0224553,34.090769938266,-118.338016193943,census
FA0222376,34.704036547707,-118.151757555912,census
FA0353962,34.009876333303,-118.12050389008,census
FA0277094,34.044764872813,-118.030925487898,census
FA0399725,34.379879214891,-118.536909552539,census
FA0074123,33.943041224571,-118.401358451137,census
FA0257003,33.973445471281,-118.21732568984,census
FA0043862,34.162049844358,-118.264759438094,census
FA0042535,34.075407467642,-118.323468729545,census
FA0019758,33.917149834423,-117.993254474256,census
FA0262829,34.10160143965,-118.338761986757,census
FA0357087,34.06265312286,-118.052392610882,census
FA0044711,34.152147843452,-118.351959471395,census
FA0327434,34.107086771745,-117.740244318509,census
FA0325254,34.05269372996,-118.298086698822,census
FA0294419,34.080977960838,-118.284509201294,census
FA0248534,34.117892713989,-117.778752177573,census
FA0049152,34.159242455974,-118.239380634022,census
FA0292257,34.072673354317,-118.361484994625,census
FA0302147,34.047399769772,-118.253302535881,census
FA0245020,34.062775427345,-118.045960536319,census
FA0292258,34.039926593858,-118.429028004213,census
FA0331924,34.10160143965,-118.338761986757,census
FA0306988,33.888243828614,-118.326578385473,census
FA0031884,34.154982500792,-118.264668085042,census
FA0166573,34.072746934928,-117.963436181739,census
FA0165242,34.050733492806,-118.24831995042,census
FA0171941,34.078875383699,-118.309226556463,census
FA0164395,34.04756088559,-118.247804317957,census
FA0399733,34.06972910931,-117.926773940503,census
FA0006427,34.043511040233,-118.265445776419,census
FA0007759,34.580275041379,-118.076045603471,census
FA0039365,33.98961690357,-118.1852481441,census
FA0311095,34.034405088542,-118.709068199159,census
FA0280278,34.141186668049,-118.025222907768,census
FA0352639,34.131343479315,-118.019031877175,census
FA0018436,33.819714270086,-118.315681891396,census
FA0019766,34.070565555452,-118.38369003914,census
FA0364612,33.981112017034,-118.186547783176,census
FA0327421,33.889389858487,-118.13077257323,census
FA0028202,34.055381121873,-117.938599793146,census
FA0398851,34.257183808679,-118.591489065201,census
FA0166128,34.011989708991,-118.117852424627,census
FA0063009,34.762479812439,-118.163551107844,census
FA0267266,34.096522716724,-118.338707630425,census
FA0302118,34.586970663122,-118.146492600281,census
FA0398854,34.080008697383,-118.09271395174,census
FA0399701,34.193914440797,-118.535966482714,census
FA0042504,34.048852858825,-118.239970743567,census
FA0398853,34.024003439305,-118.181439209671,census
FA0398858,33.930003837379,-118.257108437239,census
FA0158506,34.143498617726,-118.255111263463,census
FA0018881,34.145703327215,-118.24749669849,census
FA0313245,33.831228666891,-118.345819023441,census
FA0399705,34.201249433034,-118.414317903434,census
FA0398859,34.090390577958,-118.089458292728,census
FA0399706,33.99823658015,-118.473864731859,census
FA0249836,33.725869895588,-118.288034148368,census
FA0398856,34.146394429705,-118.250580924923,census
FA0399703,33.979804826365,-118.407474064489,census
FA0352652,34.057970842683,-117.935734892698,census
FA0066521,34.141685590984,-118.375077363617,census
FA0066524,34.111824796639,-117.760947598478,census
FA0256130,34.098028440416,-118.345349980476,census
FA0177226,34.068925087748,-118.305305347901,census
FA0143498,34.046349952257,-118.2168478736,census
FA0354828,33.872911466174,-118.362113799513,census
FA0267261,34.172215433628,-118.369115530164,census
FA0324388,34.090158969085,-118.30924423251,census
FA0289098,34.07618544339,-118.355433436422,census
FA0327895,33.74433730216,-118.287804741541,census
FA0062165,34.050687695988,-117.943817775631,census
FA0265073,33.972879578612,-118.211936175082,census
FA0026033,34.143810628559,-118.248384858557,census
FA0074152,34.171843965166,-118.568293526885,census
FA0353990,33.896396655808,-118.082627177081,census
FA0398861,34.048913777954,-118.260378118383,census
FA0398860,34.026935289667,-118.155171969367,census
FA0068707,34.083624848675,-118.344117457235,census
FA0166111,33.738795656114,-118.281871294474,census
FA0353516,34.10391847429,-118.29170820004,census
FA0399713,34.018443522553,-118.406975486618,census
FA0018892,34.052481589324,-118.291682641368,census
FA0015388,33.917147558308,-117.993545575526,census
FA0062170,34.042510661409,-118.309079224619,census
FA0222380,34.06315815962,-118.306528225994,census
FA0280298,34.146895060747,-118.424081939262,census
FA0327407,34.079335522414,-118.109122733748,census
FA0032709,34.092466347808,-117.960535209016,census
FA0025188,34.060015485275,-118.419837123475,census
FA0048286,34.059650445832,-118.383678981387,census
FA0328733,34.420167401335,-118.545995888519,census
FA0062177,33.973804528263,-118.07446036124,census
FA0062178,33.809839951417,-118.289563425569,census
FA0302573,34.071843964521,-118.067080549284,census
FA0313229,33.952133298927,-118.184696027938,census
FA0272671,33.862969395415,-118.309219317367,census
FA0399761,34.01012164746,-117.963344254324,census
FA0294862,34.049028800051,-118.239853161886,census
FA0303428,33.98034975516,-118.050041127711,census
FA0042967,33.996646913949,-118.149139945717,census
FA0163033,34.10160143965,-118.338761986757,census
FA0249418,34.094445549784,-118.375876739762,census
FA0354850,34.698693220753,-118.173948354921,census
FA0058073,33.893682592694,-118.361352864899,census
FA0280222,34.10032130703,-118.073643696586,census
FA0353519,34.090774440708,-118.336434823337,census
FA0058071,33.903625277978,-118.150876133119,census
FA0318929,33.887556857839,-118.08811502499,census
FA0138077,34.076086937946,-118.352426399601,census
FA0363339,34.089572191715,-118.259160561197,census
FA0322186,34.000339623732,-118.300103695944,census
FA0270007,34.063586439255,-118.306460982662,census
FA0268172,34.03055727546,-117.915142954715,census
FA0180848,34.204204210567,-118.387848054087,census
FA0325211,33.975988501791,-118.373372435045,census
FA0352684,33.919938409372,-118.072743858031,census
FA0354863,34.067356856224,-118.134258105891,census
FA0048260,34.220537174274,-118.552417929834,census
FA0327860,34.101523330504,-118.090893546268,census
FA0249426,34.062588838543,-118.091472789837,census
FA0302586,34.046652769687,-118.255719034691,census
FA0398443,34.041748212409,-118.460742233912,census
FA0269017,34.580060369339,-118.088613782795,census
FA0030996,34.221339912702,-118.432798654083,census
FA0399778,34.046060038947,-118.029511805214,census
FA0398447,33.930154345013,-118.21305498226,census
FA0398448,33.964938856921,-118.225262905642,census
FA0074178,33.779663241993,-118.269245059757,census
FA0154557,33.900749195921,-118.361321973038,census
FA0177214,34.183910572876,-118.605733483209,census
FA0257035,33.950703668562,-118.352470231665,census
FA0040302,34.089825343279,-118.338524610235,census
FA0049115,34.076167443676,-118.36044746443,census
FA0303882,33.986243331309,-117.872042353853,census
FA0325671,34.590053745095,-118.139191018688,census
FA0031810,34.072796404595,-118.371730679745,census
FA0354878,33.979899331243,-118.205067972954,census
FA0270471,34.069601608272,-118.035911743285,census
FA0039778,34.004660691751,-118.434224106663,census
FA0312358,34.159526819741,-118.26733110297,census
FA0163053,34.125286884149,-117.810566803742,census
FA0333296,33.967333469234,-118.237859006114,census
FA0399744,34.071398105835,-118.360111796352,census
FA0058059,34.087500246189,-117.888425368746,census
FA0007749,34.042661576804,-118.281460711124,census
FA0312351,34.067447528979,-118.026187411259,census
FA0013152,34.139494391094,-117.97743584407,census
FA0180820,34.050854154279,-118.242126789465,census
FA0176338,34.401049921242,-118.566752762685,census
FA0068749,33.901974856879,-118.099722118392,census
FA0327858,33.96262742214,-118.359454509868,census
FA0031805,33.988004976488,-118.105930591379,census
FA0327857,34.106659931295,-117.846278738882,census
FA0031806,34.071950263845,-117.97702511569,census
FA0178992,34.235406847757,-118.585960768536,census
FA0024286,34.062757428382,-118.064267464289,census
FA0251723,33.988770171547,-118.200794446355,census
FA0271318,33.834212247023,-118.116436327648,census
FA0138094,34.10583857579,-118.20027204708,census
FA0323481,34.04174867472,-118.444412312725,census
FA0167403,33.901783143168,-118.30918987879,census
FA0272640,34.10160143965,-118.338761986757,census
FA0251706,34.071398105835,-118.360111796352,census
FA0303415,34.059269958971,-118.239771547317,census
FA0399751,33.959001117433,-118.448367644108,census
FA0040757,34.122490266115,-117.794432889255,census
FA0050561,33.972805928027,-118.42334137429,census
FA0257015,34.023237527515,-118.394774246966,census
FA0071913,33.808762313176,-118.286493041004,census
FA0362012,34.069449731852,-118.406101464168,census
FA0326518,34.193995432786,-118.396111922125,census
FA0013167,34.164187383269,-118.280422612159,census
FA0015347,33.902780365681,-118.029181231787,census
FA0326516,34.145290063954,-118.759513157039,census
FA0174161,34.15336358499,-118.342407641261,census
FA0014019,34.159242455974,-118.239380634022,census
FA0174164,33.952741457581,-118.366045373053,census
FA0054916,33.858216134395,-118.370030471204,census
FA0362013,34.083626899334,-118.350175869159,census
FA0297913,34.246739766157,-118.536159060662,census
FA0297916,34.018101794492,-118.16687997402,census
FA0071918,33.938352853308,-118.046641729742,census
FA0398472,34.416542147382,-118.456107322388,census
FA0054114,34.017976920432,-118.334812174391,census
FA0301684,33.917237317311,-118.282736873402,census
FA0353560,33.98576429355,-118.472599240593,census
FA0249454,33.881717975187,-118.204903853663,census
FA0399321,33.932319086705,-118.117726363335,census
FA0056779,34.027519189006,-118.239022367187,census
FA0399322,34.080093976479,-118.093493879545,census
FA0017171,34.108943152845,-118.01907239253,census
FA0242822,34.221185910864,-118.553623538548,census
FA0242824,34.089825343287,-118.33866297741,census
FA0054111,34.378778830249,-118.540294665393,census
FA0352234,34.250212254906,-118.58862455461,census
FA0023858,34.04414553254,-118.210905218011,census
FA0020346,34.67487073827,-118.164044363316,census
FA0071489,34.247919866533,-118.420728504097,census
FA0289909,34.415782413023,-118.472298355999,census
FA0245093,34.228193937145,-118.464626056375,census
FA0323479,34.077926275866,-118.133246737563,census
FA0283372,33.998346878891,-117.843234363477,census
FA0060360,34.100067834021,-118.290109007127,census
FA0250457,34.062823609933,-118.122745170191,census
FA0251787,34.036153855721,-118.130378448384,census
FA0051076,34.137067801076,-118.363248518764,census
FA0352244,34.002218479531,-117.810573567611,census
FA0270047,34.69471839994,-118.147979367804,census
FA0032336,34.046420371109,-118.207071994593,census
FA0299727,34.68927926833,-118.163197696875,census
FA0398481,34.099153634973,-118.288498958111,census
FA0354425,33.849752184691,-118.353535005087,census
FA0031008,34.100080064519,-118.291833578809,census
FA0272225,33.913111275894,-118.168916445632,census
FA0296695,34.079582235863,-118.101613041431,census
FA0354427,34.045879826649,-118.250947896601,census
FA0273553,33.779265026575,-118.274372640397,census
FA0354428,34.137908120461,-118.073218966156,census
FA0295366,34.071977813327,-117.934778492147,census
FA0398485,34.442330048712,-118.581880373923,census
FA0062546,34.083848349957,-118.362981526363,census
FA0057614,34.016176003238,-118.100917885479,census
FA0302546,34.139502823384,-117.974938605905,census
FA0180023,33.945444191555,-118.401882131088,census
FA0240650,34.076209263192,-118.3490469923,census
FA0354420,34.059726850009,-118.288450304684,census
FA0352247,33.81093403781,-118.292300511052,census
FA0261569,34.219622226761,-118.368881842922,census
FA0022536,34.087459600384,-117.763400668711,census
FA0333260,34.001193606835,-118.426906963864,census
FA0020355,34.050854154279,-118.242126789465,census
FA0309170,34.204204210567,-118.387848054087,census
FA0287740,34.173399292669,-118.292567577937,census
FA0007351,34.018072753292,-118.157857316226,census
FA0012731,34.08514598562,-117.966439174367,census
FA0011884,34.185545058795,-118.62328676963,census
FA0064733,34.103331834183,-118.094319003374,census
FA0249460,34.031439954327,-118.400018668548,census
FA0325644,33.930997459512,-118.357720914553,census
FA0364215,34.101505783329,-118.073380499994,census
FA0327820,34.143606337783,-118.761767846548,census
FA0324311,34.071398105835,-118.360111796352,census
FA0300360,34.15733501758,-118.490248073257,census
FA0301691,34.101683705616,-118.325593165404,census
FA0357943,33.872940859351,-118.085970010306,census
FA0159431,33.934365045966,-118.098866324147,census
FA0053246,33.959968457247,-118.374275437405,census
FA0321271,34.205986184802,-118.387848055352,census
FA0203239,33.905503437574,-118.317864525409,census
FA0053248,34.718797275463,-118.175916442307,census
FA0399300,34.274779842843,-118.57402537247,census
FA0398458,34.156815508599,-118.487313764747,census
FA0225023,34.106130454817,-118.064456181363,census
FA0399304,34.146492319114,-118.247035407918,census
FA0399309,34.282290512451,-118.440884440685,census
FA0313641,34.11638386413,-118.139455719653,census
FA0289937,33.916950851616,-118.03552341457,census
FA0225028,34.084488384033,-118.178121000994,census
FA0018004,34.228595521697,-118.52757896671,census
FA0018488,34.104046192326,-117.817582122354,census
FA0044779,34.090927438056,-118.29001638124,census
FA0309146,34.088042173388,-118.34285035429,census
FA0272209,34.102358132688,-118.109048477389,census
FA0033627,34.010913246208,-118.244945840791,census
FA0269042,33.973093451212,-118.422471483875,census
FA0269041,34.069285539385,-118.300291240274,census
FA0251764,34.14271583723,-118.22453853627,census
FA0308299,34.084332849457,-118.32653211712,census
FA0138500,34.060015485275,-118.419837123475,census
FA0352266,33.99686386581,-117.967986252278,census
FA0353112,34.200963852254,-118.599178563533,census
FA0354446,34.042082812331,-118.28048000673,census
FA0353595,34.047564761745,-118.323286826874,census
FA0006045,34.135983817853,-117.870716645655,census
FA0160896,34.136138484523,-118.18839857424,census
FA0398463,33.95859462633,-118.438058077568,census
FA0399317,33.834867417348,-118.35294298789,census
FA0398467,33.991091573158,-118.477264962529,census
FA0314501,33.888864238815,-118.082288212326,census
FA0354441,33.980196900781,-118.050281683437,census
FA0072373,34.235587412799,-118.485129744938,census
FA0399318,34.220941689742,-118.432745449484,census
FA0289947,34.167178318872,-118.323260254422,census
FA0399319,34.022497591855,-118.395757806461,census
FA0017169,33.835432057843,-118.116554723702,census
FA0365565,34.024953969619,-118.39387948653,census
FA0242803,34.221141412734,-118.553623538552,census
FA0042104,34.046361398967,-118.448639265621,census
FA0276630,34.142569430917,-118.264467029368,census
FA0321267,34.221694825162,-118.39511409684,census
FA0160408,33.858387860809,-118.082978264023,census
FA0323441,34.074727493915,-118.072903032627,census
FA0353120,34.045002407237,-118.252923626977,census
FA0159852,34.009266798791,-117.957682876728,census
FA0310599,33.885538253926,-118.326575830712,census
FA0056735,34.106395504596,-118.199510825346,census
FA0030103,33.831531875248,-118.288420313313,census
FA0313623,34.135971577252,-118.054182070973,census
FA0270096,33.816241209982,-118.377638051612,census
FA0043418,34.401049921242,-118.566752762685,census
FA0310596,34.142598314094,-118.239516217488,census
FA0292282,34.067991803805,-118.134406689228,census
FA0046927,34.07112121991,-118.358975923514,census
FA0073233,34.281784264224,-118.452024041937,census
FA0365113,33.833317231854,-118.352701339108,census
FA0019312,33.971404397266,-118.164079405846,census
FA0066941,34.650405510924,-118.218624316248,census
FA0203252,33.989819515054,-118.230209717213,census
FA0285995,34.070085207127,-118.291735955346,census
FA0308271,33.858413174883,-118.079360942385,census
FA0365591,34.107017454351,-118.058896158697,census
FA0046932,33.88663441917,-118.159917753614,census
FA0250016,34.103628647862,-117.807050559377,census
FA0026099,34.053383566556,-117.974070894866,census
FA0352287,34.057803905849,-118.293374614504,census
FA0352284,34.067933238909,-118.309178364931,census
FA0298832,33.893682592694,-118.361352864899,census
FA0062107,34.104017775474,-118.291708691621,census
FA0158513,34.689276773972,-118.166104842868,census
FA0292290,33.993234622341,-118.282741132484,census
FA0318074,34.116259489629,-118.139330244006,census
FA0243725,34.01368394975,-118.497474243424,census
FA0165288,34.048913777954,-118.260378118383,census
FA0272261,34.572848060462,-118.077643373528,census
FA0167464,34.138282178186,-118.214445683737,census
FA0242872,33.881958626513,-118.142536612414,census
FA0046915,34.0403564452,-118.317769445771,census
FA0050188,34.062645313454,-118.446578437657,census
FA0062591,33.902098940324,-118.265814027126,census
FA0265969,34.047450583671,-118.253381066437,census
FA0046925,34.1348194381,-117.986390703901,census
FA0321247,34.133848430641,-118.242743353003,census
FA0365583,34.071199441257,-118.30813513551,census
FA0315800,34.008485158495,-117.861157998118,census
FA0282012,34.007449846944,-118.412877741968,census
FA0056719,34.077880415605,-118.266097340996,census
FA0239225,33.939301002583,-118.181846535921,census
FA0298827,33.95361306606,-118.343988105712,census
FA0007348,34.056309102303,-118.134716004919,census
FA0354479,34.105117930765,-118.073702003723,census
FA0357987,33.975930592156,-118.416581188031,census
FA0050171,34.029375187725,-118.45033465808,census
FA0308259,34.186732433116,-118.387983823068,census
FA0053687,34.050733492806,-118.24831995042,census
FA0063448,34.138726485235,-118.359051116905,census
FA0065626,33.938937200983,-118.286873753148,census
FA0046909,34.069393701491,-118.099612538425,census
FA0010990,34.019887787453,-118.487743525104,census
FA0263301,34.141908047193,-118.374489940558,census
FA0333691,34.062651835854,-118.044063594568,census
FA0241999,34.20177089777,-118.466124388792,census
FA0137608,34.115980805371,-117.77343921587,census
FA0261127,33.882552562126,-118.282537421907,census
FA0241510,34.156150221261,-118.322449791363,census
FA0364288,34.674813774596,-118.15002782078,census
FA0364286,33.982520524531,-118.037236256144,census
FA0250472,34.057212605706,-118.291555591759,census
FA0242839,34.378208592807,-118.562855500974,census
FA0364283,34.130179478719,-118.026231950585,census
FA0352291,33.93734505793,-118.217868519237,census
FA0309103,34.110275641974,-117.758368965672,census
FA0250478,33.9807258896,-118.212952315059,census
FA0365139,34.101486848308,-118.339525972616,census
FA0274427,34.080129640884,-118.092548771471,census
FA0049175,34.267185093732,-118.523485322371,census
FA0054524,34.674842252679,-118.162414619392,census
FA0277919,33.810533315491,-118.328099340341,census
FA0159863,33.89594314036,-118.241795337714,census
FA0005159,34.064717810651,-118.309028599404,census
FA0009997,34.083630915729,-118.350367316774,census
FA0249487,34.220535765856,-118.552503403447,census
FA0044717,34.083528213852,-118.330013254657,census
FA0333202,33.952642213092,-118.36026651165,census
FA0332354,34.055848085943,-118.289006365198,census
FA0038056,34.00333111502,-118.433798055136,census
FA0051493,34.601685532194,-118.134975366113,census
FA0038055,34.00333111502,-118.433798055136,census
FA0022955,33.91453902764,-118.159014369327,census
FA0039385,34.080432215528,-118.082702298224,census
FA0022956,34.162314378623,-118.052894462408,census
FA0019301,33.826352409622,-118.36929444707,census
FA0023800,34.083432849534,-118.32614542441,census
FA0038051,34.029302410592,-118.450483461339,census
FA0308261,34.050854154279,-118.242126789465,census
FA0019306,34.371922361313,-118.516498814662,census
FA0362093,34.63646166399,-118.147609946426,census
FA0019788,34.045389262109,-118.265829218037,census
FA0324731,34.101700385423,-118.30093813261,census
FA0320377,33.932736845695,-118.072757472294,census
FA0332349,34.140845736127,-118.375622389804,census
FA0054079,34.087923592154,-117.881388380114,census
FA0333679,34.071398105835,-118.360111796352,census
FA0354018,33.961608864966,-118.36177938034,census
FA0138552,34.09189816895,-118.210319277859,census
FA0264571,34.012696446605,-118.282808128675,census
FA0160489,33.94389745691,-118.254169919141,census
FA0138553,34.082643224469,-118.259877449303,census
FA0032284,34.116019804905,-118.136338442258,census
FA0302933,34.02728206369,-118.501134262647,census
FA0365150,34.095199198138,-118.302603605144,census
FA0036640,33.863737882628,-118.09335427111,census
FA0354010,34.038437099344,-117.949876795908,census
FA0137228,33.985136116508,-118.100870871062,census
FA0333674,34.016951585227,-118.399873246749,census
FA0298340,33.977081362038,-118.371954328769,census
FA0047308,34.193887441808,-118.553574018933,census
FA0025518,34.010954512402,-118.114138973977,census
FA0022008,34.076065545388,-118.356932080122,census
FA0245807,34.090768287603,-118.338228305566,census
FA0047306,34.67481377461,-118.150251481519,census
FA0365151,34.032672853613,-118.299419884808,census
FA0326900,34.072961752659,-118.372177833736,census
FA0251265,33.921246790914,-118.154024772054,census
FA0321697,34.186714437096,-118.457559721275,census
FA0290857,34.08351063132,-118.339746990852,census
FA0309563,34.080093976479,-118.093493879545,census
FA0354029,33.849752184691,-118.353535005087,census
FA0160472,34.0933486248,-118.225327330386,census
FA0160477,34.009699358222,-118.265176943707,census
FA0036658,34.071398105835,-118.360111796352,census
FA0009018,34.076043852367,-118.361765127644,census
FA0331009,34.058394470013,-118.291696463177,census
FA0274364,34.062561839086,-118.101023074094,census
FA0354020,34.036111624089,-118.192846691094,census
FA0263233,34.274040789187,-118.394674528877,census
FA0331480,34.138989380444,-118.213395198315,census
FA0364295,34.762449491036,-118.167083561238,census
FA0175514,33.890372731162,-118.309070304958,census
FA0172006,34.133908696057,-118.241163987354,census
FA0364293,34.050789937339,-118.277650674254,census
FA0252587,33.888663864083,-118.20203981223,census
FA0323862,33.945057392723,-118.405693439397,census
FA0022494,34.1159114274,-118.150917830094,census
FA0365148,34.020199162285,-118.403888742522,census
FA0159482,34.069892096046,-117.927454267996,census
FA0061628,34.228401196581,-118.562371798616,census
FA0002414,33.900675076349,-118.352303776281,census
FA0070584,33.969239838511,-118.177272855205,census
FA0072764,33.83841612008,-118.389133069413,census
FA0174625,33.931228379262,-117.993476882446,census
FA0070585,34.08968746671,-118.349880894548,census
FA0268916,34.056990085903,-117.750048320509,census
FA0151555,34.069233013563,-118.347870773357,census
FA0366021,34.249114501057,-118.579876553917,census
FA0249397,34.208341443202,-118.60531924694,census
FA0353181,34.058565562641,-118.309006098383,census
FA0290873,34.078638351377,-118.12275658535,census
FA0138571,33.834305865151,-118.116434825745,census
FA0045581,34.020941942437,-118.12316433693,census
FA0249390,34.045530680576,-118.551867355011,census
FA0029099,33.801803506646,-118.328085625183,census
FA0164853,34.156006923615,-118.369173927917,census
FA0331466,34.102914432116,-118.291841621225,census
FA0353198,34.201517729445,-118.194086024291,census
FA0330136,34.083636940321,-118.350654488196,census
FA0058409,34.075218434069,-118.038332428225,census
FA0256916,34.126055508257,-118.055409873398,census
FA0265872,34.062095454203,-118.236739069543,census
FA0060302,34.105010956727,-117.818493641121,census
FA0240592,34.072746934928,-117.963436181739,census
FA0353194,34.133462156117,-118.2689419677,census
FA0073620,34.153657972587,-118.757361218275,census
FA0070594,34.098637997676,-118.119658130989,census
FA0032273,34.164071140134,-118.280266601665,census
FA0331461,34.042413973925,-118.284057393673,census
FA0319340,34.141781155382,-118.739798985601,census
FA0071444,34.242687845361,-118.558011054368,census
FA0070591,34.030711224905,-118.125125730845,census
FA0297041,33.821336473921,-118.385406465283,census
FA0050919,33.872742872263,-118.3167909492,census
FA0014851,34.156519452486,-118.39641254031,census
FA0279621,34.063656281983,-118.294292934598,census
FA0024653,34.091975338792,-118.025836538759,census
FA0308221,34.055399026902,-117.740733106419,census
FA0366019,33.868404233039,-118.082288096233,census
FA0239128,34.162460497178,-118.290870495994,census
FA0159020,33.963954939249,-118.225083760143,census
FA0308222,34.19388084319,-118.4273796468,census
FA0290405,34.053933830251,-118.464961934367,census
FA0036607,34.084048003502,-117.95874579189,census
FA0241496,34.083506320084,-118.349892201273,census
FA0328285,34.116398197377,-118.262860654596,census
FA0268974,33.941129509482,-118.04793499228,census
FA0060315,34.180459576694,-118.466104174251,census
FA0224916,34.128060656507,-118.346900112661,census
FA0309526,34.14627983836,-118.251278573217,census
FA0266315,34.235612480721,-118.47202377194,census
FA0354054,33.98425285478,-118.225244919774,census
FA0019271,34.072381907813,-118.248020738756,census
FA0366049,34.140234530773,-118.021617146197,census
FA0366046,34.150437733909,-118.256316144757,census
FA0073623,33.855973969197,-118.116958981241,census
FA0366044,34.280003450471,-118.418463102634,census
FA0046413,34.076340578248,-118.216412519244,census
FA0049921,33.859987718861,-118.117155198608,census
FA0255667,34.704017040277,-118.149478133722,census
FA0020263,34.141503796848,-118.249759584663,census
FA0045564,34.186617843269,-118.414882604446,census
FA0330599,34.147366969537,-118.78269529472,census
FA0037948,34.412136328503,-118.559237808241,census
FA0239184,34.04408417335,-118.210475981675,census
FA0244531,34.060251277679,-118.445025106327,census
FA0241023,33.88910486119,-118.151167657026,census
FA0268963,34.078942978401,-118.114949203209,census
FA0298314,33.902866871893,-118.249450453866,census
FA0309538,33.999205235518,-118.44201356092,census
FA0328270,34.068906615697,-118.309183183548,census
FA0239181,34.043842774399,-118.37678832912,census
FA0072307,33.83762246967,-118.354822291019,census
FA0029081,34.016052617684,-117.921289443246,census
FA0251294,34.012822162628,-118.496460178714,census
FA0309531,34.019656537216,-118.421289061466,census
FA0278713,33.900430409332,-118.20832384477,census
FA0320310,34.180383403841,-118.553408492077,census
FA0308680,34.011495482053,-117.886602125299,census
FA0063840,34.102942803883,-118.291841761677,census
FA0046884,34.059531084178,-118.44475410556,census
FA0157265,34.630960786018,-118.219289231487,census
FA0011328,34.116327838042,-118.185047078746,census
FA0329125,33.937198880697,-118.12744230086,census
FA0164820,34.179460434866,-118.404669525391,census
FA0332767,34.063683148781,-118.367207011015,census
FA0245830,34.169536813738,-118.342170067584,census
FA0328265,34.047286443444,-118.300216154154,census
FA0010477,34.116953203836,-117.775973721571,census
FA0224938,33.986853909789,-118.473492681086,census
FA0010476,33.831610454559,-118.071488966431,census
FA0328261,33.849752184691,-118.353535005087,census
FA0356252,33.845382810016,-118.393198174922,census
FA0072321,33.967041310593,-118.049465755792,census
FA0053161,34.223678286598,-118.536150041472,census
FA0298322,34.01763409432,-118.105947572193,census
FA0356254,33.84544165295,-118.393232927787,census
FA0053160,34.193877172439,-118.562608236477,census
FA0366060,34.071398105835,-118.360111796352,census
FA0330584,34.102314835243,-118.11101702561,census
FA0323809,34.100689367056,-118.334960362299,census
FA0319316,34.0726735825,-117.880171338763,census
FA0320305,33.96237865071,-118.421604404121,census
FA0049904,34.152147843417,-118.351336426793,census
FA0252133,33.876000256667,-118.151230580646,census
FA0245828,34.109133572389,-118.193857653737,census
FA0329590,34.102380320497,-118.111287815598,census
FA0333608,33.933057729837,-118.212137747419,census
FA0287671,34.06910292905,-118.292863730503,census
FA0290830,34.087045771757,-117.89020963749,census
FA0029053,34.144810438989,-118.410450501358,census
FA0275219,33.896077455411,-118.215535621581,census
FA0241484,34.052644224314,-118.313952683262,census
FA0333606,33.938758258929,-118.254229857452,census
FA0222747,33.858225876399,-118.362083028256,census
FA0261074,34.058043094487,-118.271360007934,census
FA0053159,34.236222580639,-118.467415551354,census
FA0306008,34.056207536172,-118.29169196144,census
FA0057515,34.076209924507,-118.34896102068,census
FA0071485,33.92769651945,-118.19765227734,census
FA0261077,34.077666962129,-118.263538806242,census
FA0243669,34.052413358731,-118.268006318379,census
FA0300701,34.063050166849,-118.361091504691,census
FA0265434,34.076181264186,-118.356805420004,census
FA0010460,34.573130972724,-118.044921803443,census
FA0268942,33.737782096111,-118.284305776606,census
FA0055331,33.860150169916,-118.152648992711,census
FA0054483,34.257195844957,-118.578368394614,census
FA0300705,33.987565288204,-117.889347846265,census
FA0054484,33.99663212099,-118.395304300051,census
FA0021104,34.035321812916,-117.91291554582,census
FA0072328,34.098030561315,-118.311509641934,census
FA0172424,34.220528866741,-118.414317979426,census
FA0021102,33.99071996987,-117.932514487677,census
FA0042022,33.974370361291,-118.187633840078,census
FA0042020,33.965057860128,-118.222768460367,census
FA0289471,34.043842774399,-118.37678832912,census
FA0302099,34.071398105835,-118.360111796352,census
FA0248921,34.158152023804,-118.370161204659,census
FA0357129,34.106659931295,-117.846278738882,census
FA0265020,33.864679014293,-118.221730064738,census
FA0005984,34.062599679202,-118.123641516388,census
FA0331415,34.09793184918,-118.347984450302,census
FA0289478,34.046842750321,-118.281640870544,census
FA0331416,34.083725531508,-118.134608539457,census
FA0354097,34.105352621409,-118.290896461854,census
FA0356274,33.996863297507,-117.966196611784,census
